specobjid,plate,mjd,fiberid,obj_class,redshift,snMedian
2770941177359263744,2461,54570,369,STAR,-0.001037335,15.04273
6495572303820380160,5769,56246,930,STAR,-0.0001516182,5.432725
4530814284150888448,4024,55646,702,GALAXY,0.2988178,7.511985
2410629829025097728,2141,53764,284,QSO,1.889631,9.62791
2826047589005158400,2510,53877,141,GALAXY,0.1762662,15.00976
8585145786731616256,7625,57011,578,QSO,1.315941,8.669626
6019118726250780672,5346,55955,210,GALAXY,0.2869304,8.979806
1317371931598546944,1170,52756,251,GALAXY,0.04782575,9.16994
7247480478877636608,6437,56340,228,GALAXY,0.3270143,5.960693
6638433495546091520,5896,56047,464,GALAXY,0.3331573,7.312254
1471569095622158336,1307,52999,65,GALAXY,0.1498962,12.49223
3017415118347593728,2680,54141,12,STAR,0.0001036131,17.62926
2940997416637196288,2612,54480,534,GALAXY,0.2191943,12.7463
7241955982183782400,6432,56309,610,QSO,1.699682,8.086203
452653299196258304,402,51793,151,GALAXY,0.1397624,22.06682
6908541723716376576,6136,56206,72,STAR,-0.0005242294,31.71493
654276253385254912,581,52356,467,STAR,1.585346e-05,55.21844
2316135601583187968,2057,53816,580,STAR,-9.794367e-05,45.51621
697090956259780608,619,52056,578,GALAXY,0.03679872,33.69695
590123867553425408,524,52027,554,GALAXY,0.1412365,12.30056
2628007400149379072,2334,53713,571,STAR,0.0001180851,37.96355
1893823070171326464,1682,53173,216,QSO,0.9635673,8.359854
2402830720050423808,2134,53876,583,QSO,0.2177888,8.20763
3613123384285700096,3209,54906,402,STAR,0.0001177686,21.40024
1023502978616682496,909,52379,218,GALAXY,0.05799354,32.34361
3656949367576829952,3248,54880,96,STAR,0.0003628492,20.74867
485420946136524800,431,51877,575,GALAXY,0.04741463,11.57759
2018803744178726912,1793,53883,237,GALAXY,0.05435732,11.73489
3590621052964806656,3189,54833,459,STAR,1.395789e-05,42.65296
8172988073778632704,7259,56603,293,STAR,7.645586e-05,9.93615
5199507018822735872,4618,55600,368,GALAXY,0.2281478,7.863848
5103767322990237696,4533,55855,229,GALAXY,0.2838748,13.28685
2358918967671678976,2095,53474,577,GALAXY,0.02412382,42.61509
1099014963881601024,976,52413,497,GALAXY,0.1196595,21.63995
1972603631513397248,1752,53379,98,GALAXY,0.1551382,9.374795
8674053680755136512,7704,57572,439,QSO,1.083287,7.594746
8596360804798060544,7635,56979,418,STAR,-6.308615e-05,37.01601
485386586398156800,431,51877,450,STAR,6.622892e-05,23.20963
3650246195089088512,3242,54889,286,STAR,0.0002303546,42.41244
1386016641023764480,1231,52725,123,GALAXY,0.0922052,18.76181
4337211170459244544,3852,55243,890,QSO,2.333289,9.63243
2233856941027780608,1984,53433,260,STAR,-6.708183e-05,18.02502
933431259554670592,829,52296,219,GALAXY,0.1632961,14.88653
8029043034573527040,7131,56570,912,GALAXY,0.2760794,9.641157
3668229807189106688,3258,54884,174,STAR,-0.0001041509,37.24781
4160211238343956480,3695,55212,40,QSO,2.241326,19.64437
2983728287202699264,2650,54505,340,GALAXY,0.1482155,15.37646
2041260169999968256,1813,53903,13,GALAXY,0.1005905,6.549161
5273978876019890176,4684,56226,959,STAR,0.0001709882,39.31334
1057347050343000064,939,52636,462,GALAXY,0.1447176,12.6439
11561931427340900352,10269,58220,237,QSO,2.005066,7.518002
6069815558895065088,5391,56000,324,GALAXY,0.3409653,7.130546
2694307134102857728,2393,54156,104,STAR,0.000417594,78.99834
2268852478470547456,2015,53819,597,GALAXY,0.1528955,9.152601
1731716844248655872,1538,52937,301,GALAXY,0.08012999,5.118082
7581830695661885440,6734,56386,75,QSO,1.555048,9.056981
5325655087892420608,4730,55630,540,GALAXY,0.3385032,5.565346
2881256272412305408,2559,54208,285,STAR,-0.0001142027,36.28058
5695043175766579200,5058,56208,878,GALAXY,0.2418135,11.63344
8384809266146727936,7447,56746,846,GALAXY,0.2832443,10.26923
2958931548214159360,2628,54326,242,STAR,-0.0003984003,22.45657
9949740336476870656,8837,57867,592,QSO,1.362827,7.461658
6795049031804672000,6035,56076,884,GALAXY,0.03246192,13.3427
3185239083739801600,2829,54623,248,GALAXY,0.1539971,8.600663
2648253258463733760,2352,53770,497,GALAXY,0.05495334,25.14091
6884896726681147392,6115,56237,68,GALAXY,0.1316057,25.2187
7661803949725603840,6805,56442,200,GALAXY,0.2144341,13.90547
2498372507061479424,2219,53816,2,GALAXY,0.04625224,7.840951
7942221198481709056,7054,56575,448,GALAXY,0.3466597,5.152925
6154350411438643200,5466,56033,660,QSO,2.28325,14.27895
3620987366359015424,3216,54908,339,STAR,-0.0002485817,12.82788
6100146412401743872,5418,56037,75,STAR,0.0008043296,7.396637
2858730572828665856,2539,53918,257,STAR,-0.0008940842,23.01101
5444895475647141888,4836,55689,158,GALAXY,0.254358,15.26786
1216123126094522368,1080,52614,550,GALAXY,0.0531532,8.104051
9430804931668105216,8376,57786,972,QSO,1.066909,10.92396
3663848803192119296,3254,54889,620,STAR,-0.0002379738,22.19781
1180099004046796800,1048,52736,567,GALAXY,0.02606815,41.78556
2623375707836803072,2330,53738,105,STAR,-0.0006172062,6.492006
3676171579743641600,3265,54888,394,STAR,6.809266e-05,35.4813
2280055395936397312,2025,53431,393,QSO,1.861762,5.360356
9215744299609905152,8185,57431,922,STAR,0.0002649011,29.31677
5580184334936332288,4956,55737,816,GALAXY,0.2624551,10.05237
1190229900594800640,1057,52522,559,GALAXY,0.194754,8.610518
1410769675599505408,1253,52974,62,STAR,-7.949766e-05,47.92543
1029078882696849408,914,52721,23,STAR,-0.0001778414,7.512033
6121578916610332672,5437,55973,222,GALAXY,0.3613811,5.193275
6968237509043312640,6189,56237,156,STAR,-0.0001857756,7.27181
6046184855041234944,5370,56003,372,STAR,0.0002369836,17.5326
9192034425768269824,8164,57127,682,QSO,2.010121,5.8835
8040167893139478528,7141,56565,424,GALAXY,0.06636196,20.90511
2670726726346106880,2372,53768,335,GALAXY,0.2105517,11.61338
12709430418514139136,11288,58401,990,GALAXY,0.1879438,11.6785
962752212335880192,855,52375,392,GALAXY,0.04635033,8.384496
3208927234408605696,2850,54461,409,STAR,9.014118e-05,55.67067
2253020055317014528,2001,53493,343,GALAXY,0.2658906,7.938047
905330765837920256,804,52286,390,GALAXY,0.1059566,6.673038
351319831934429184,312,51689,142,GALAXY,0.1160573,24.16852
2790075970281826304,2478,54097,349,GALAXY,0.1992139,9.937311
703771040647505920,625,52145,304,GALAXY,0.1369758,15.29233
871580981545428992,774,52286,489,STAR,-0.0006469425,34.38272
11517988895448127488,10230,58224,119,STAR,-0.0003783446,22.83683
3053476905211684864,2712,54409,132,STAR,0.0002424092,53.0293
1031370534052456448,916,52378,168,GALAXY,0.1369042,12.27083
8237284766787065856,7316,56710,731,QSO,0.5761879,10.60437
319811956112386048,284,51943,205,GALAXY,0.1065196,13.93263
3573697094910844928,3174,54821,330,STAR,7.791181e-05,84.39934
3154779583010596864,2802,54326,29,STAR,-6.464002e-05,56.87764
775826712503019520,689,52262,297,GALAXY,0.2194234,5.185883
4699512353418663936,4174,55659,22,GALAXY,0.3151007,8.639263
308634595279005696,274,51913,502,GALAXY,0.1219759,7.718477
9980127531968518144,8864,57428,548,QSO,2.084946,11.17133
1790335383158941696,1590,52974,562,GALAXY,0.08545633,20.56464
12514612078252939264,11115,58514,853,QSO,0.5518785,12.67218
698186624948791296,620,52375,468,GALAXY,0.1081878,22.52378
12469530451189716992,11075,58451,687,STAR,-9.074283e-05,8.654774
3296677610720880640,2928,54614,155,STAR,-0.0005458356,34.30416
1174464827041540096,1043,52465,550,GALAXY,0.09408607,16.18598
6934447317312624640,6159,56214,108,GALAXY,0.08323064,22.38801
861473720370227200,765,52254,583,QSO,0.1091754,8.076381
2439882887735044096,2167,53889,210,GALAXY,0.07373224,13.13665
1953595543598950400,1735,53035,579,GALAXY,0.08242168,32.37685
3131202479291656192,2781,54266,272,STAR,-0.000243578,11.58797
727449854527170560,646,52523,431,GALAXY,0.08491613,6.333334
1149682109745489920,1021,52460,503,STAR,-0.0004447785,21.89909
6801689532716832768,6041,56102,466,GALAXY,0.2741533,8.782984
7645026226718136320,6790,56430,603,GALAXY,0.2210442,15.83264
9566955263803807744,8497,58161,668,QSO,0.2796104,6.322764
1389436671925184512,1234,52724,277,GALAXY,0.0865759,26.41292
1506480784901433344,1338,52765,97,GALAXY,0.1901571,9.972421
9562393390076942336,8493,58162,456,GALAXY,0.1537569,11.0722
1364617395599075328,1212,52703,97,GALAXY,0.02761099,22.60467
5390872624439252992,4788,55889,232,GALAXY,0.2169323,15.07875
8687631833532487680,7716,58097,684,STAR,0.000193547,38.00011
5690491197342373888,5054,56191,702,GALAXY,0.279413,6.217618
5447249529991878656,4838,55686,530,QSO,2.405029,14.64923
738630507100661760,656,52148,146,GALAXY,0.05265345,16.47407
3546735695156584448,3150,54806,549,STAR,0.0002282449,17.30237
2664028501056710656,2366,53741,543,GALAXY,0.08201203,20.55901
1178955237025671168,1047,52733,502,GALAXY,0.1318795,13.79877
9444150523928532992,8388,57488,371,STAR,-0.0002244689,9.736227
3121049593333180416,2772,54529,200,GALAXY,0.09253677,23.47917
3104155871714764800,2757,54509,181,GALAXY,0.1894753,10.80643
8732645844522915840,7756,58392,604,QSO,1.850602,5.616693
5111656593931655168,4540,55863,258,GALAXY,0.1305339,26.05702
2978051508198729728,2645,54477,168,GALAXY,0.1230338,17.22063
2507512472412383232,2227,53820,485,GALAXY,0.02641793,11.10889
9273132227444889600,8236,58500,802,STAR,-0.0009127969,35.83683
615912361886246912,547,51959,164,GALAXY,0.2943554,7.211045
6094735439780141056,5413,55976,870,STAR,5.797427e-05,31.58685
1516752423501195264,1347,52823,601,GALAXY,0.06869927,5.207015
6519010593609111552,5790,56271,182,GALAXY,0.2162658,7.962234
1459298820113328128,1296,52962,482,QSO,1.663383,13.2785
12717202867133634560,11295,58456,594,QSO,2.074346,8.859938
2569387486966999040,2282,53683,305,GALAXY,0.303515,7.861082
825422657452271616,733,52207,502,STAR,-0.0004573227,38.11813
3636698836958814208,3230,54860,153,STAR,-8.536973e-05,37.63967
1202572744793810944,1068,52614,406,GALAXY,0.05907154,5.201532
1821790489066629120,1618,53116,307,GALAXY,0.1316534,19.65418
6075461000458688512,5396,55947,382,GALAXY,0.2874413,11.60095
6027106128890189824,5353,55980,596,QSO,0.6580417,7.051759
1415399168804939776,1257,52944,520,STAR,8.018468e-05,47.79193
6031707859527686144,5357,55956,953,STAR,0.0001549319,6.377006
3707700076223766528,3293,54921,406,STAR,0.0001344595,43.40938
5811984478432942080,5162,55893,324,GALAXY,0.2068775,12.7239
2210154783933832192,1963,54331,48,STAR,-8.916558e-05,12.26183
10542962041215539200,9364,57699,128,QSO,1.035344,5.304505
6453686959458244608,5732,56326,104,QSO,2.974536,11.91901
3115415965832079360,2767,54243,185,GALAXY,0.3278938,5.836502
2492820522727925760,2214,53794,284,GALAXY,0.201588,12.53893
3123296720306333696,2774,54534,183,GALAXY,0.2436633,8.75743
7087739859469883392,6295,56536,727,QSO,2.095675,13.44401
1324135852841920512,1176,52791,282,GALAXY,0.2476347,7.635338
1592155561779030016,1414,53135,484,GALAXY,0.2746376,5.878059
7284612635714410496,6470,56334,146,STAR,0.0005580712,48.2337
3342942035890956288,2969,54586,528,GALAXY,0.1408267,10.57633
854679013388478464,759,52254,440,GALAXY,0.06794532,12.46911
577589709237151744,513,51989,11,GALAXY,0.1331789,5.407143
6703810463896197120,5954,56462,736,GALAXY,0.09746128,26.73494
3739173871497093120,3321,54924,219,STAR,-4.716638e-05,11.90073
1020174756734855168,906,52368,398,GALAXY,0.0658062,15.95459
3747053522248638464,3328,54964,213,STAR,-8.085679e-05,38.6524
3035524350171179008,2696,54167,357,STAR,-3.88719e-05,8.32403
1427757404438685696,1268,52933,423,GALAXY,0.1835244,11.16461
3533103124254400512,3138,54740,106,STAR,-0.0008818734,19.49903
1552676221538560000,1379,53084,219,GALAXY,0.1642191,12.14955
12486282610954491904,11090,58487,191,QSO,1.552111,5.640903
2115677325638002688,1879,54478,405,GALAXY,0.141559,8.339585
5952881946719967232,5287,55952,906,QSO,1.496258,9.760448
4826769826264668160,4287,55483,134,GALAXY,0.3276313,6.244098
2992741808598968320,2658,54502,363,GALAXY,0.02202628,7.01885
1568531449726920704,1393,52824,556,GALAXY,0.03380759,24.7329
7287046405172254720,6472,56362,808,QSO,2.423398,9.399834
5501216860073646080,4886,55737,254,STAR,-0.0001710556,26.96937
3141343554761156608,2790,54555,301,GALAXY,0.1103243,12.55814
6933374744139159552,6158,56239,302,GALAXY,0.1447098,19.67814
1595514569902548992,1417,53141,416,GALAXY,0.1508232,13.51894
2795652414269581312,2483,53852,156,GALAXY,0.09290091,35.37489
1360164098108581888,1208,52672,280,GALAXY,0.0456146,11.2344
1179959366070069248,1048,52736,59,GALAXY,0.08470706,25.93983
1656278251049347072,1471,52883,289,QSO,1.574401,13.64651
2340875705388211200,2079,53379,472,STAR,0.0001500409,20.31868
1911940822320834560,1698,53146,592,GALAXY,0.16312,10.7372
5647533269958547456,5016,55709,70,STAR,-0.0008494963,9.802326
2621209120006498304,2328,53728,415,STAR,-0.001021672,15.53801
2536804024196294656,2253,54551,551,STAR,-0.00138706,58.49444
1410829873861126144,1253,52974,281,STAR,-0.000100779,35.15669
2250835325880395776,1999,53503,587,GALAXY,0.07066692,6.732141
2192264340260808704,1947,53431,499,GALAXY,0.1131725,6.981462
2981514969960441856,2648,54485,480,GALAXY,0.07599802,14.78007
10636427407865960448,9447,58077,185,STAR,-0.0003864549,49.71321
4603860336189396992,4089,55470,202,QSO,3.129453,14.63066
8200146293580126208,7283,57063,790,STAR,-6.725047e-05,5.119772
828685183564670976,736,52221,83,GALAXY,0.08029612,7.293914
8592936650845476864,7632,56987,249,GALAXY,0.0889662,24.04561
10487964469829064704,9315,57713,752,STAR,-0.0001193793,28.31637
5638545862500308992,5008,55744,142,GALAXY,0.2668169,8.049959
6720615667899586560,5969,56069,433,QSO,2.576901,9.257684
3154825212743149568,2802,54326,195,STAR,-0.0001580001,54.47726
6094768425128974336,5413,55976,990,QSO,2.886779,8.279754
3646833310979694592,3239,54888,158,STAR,-4.007216e-05,10.58198
2192255269289879552,1947,53431,466,GALAXY,0.1116069,15.38062
2527649484628846592,2245,54208,15,GALAXY,0.06158625,26.86617
3610875431823187968,3207,54850,416,STAR,0.0001922387,32.46344
12444771922998482944,11053,58437,728,QSO,2.07039,12.77632
2502928882861107200,2223,53793,194,GALAXY,0.0221555,16.95563
2984923181497739264,2651,54507,591,GALAXY,0.1663302,18.75115
1987239232250341376,1765,53466,94,STAR,2.164163e-05,8.031521
7535885128360548352,6693,56384,862,GALAXY,-0.0001534022,11.70812
3753869943964278784,3334,54927,435,STAR,0.0001089749,48.60978
2045773664359573504,1817,53851,49,GALAXY,0.04320981,11.84974
8530949208207022080,7577,56944,20,GALAXY,0.0275969,8.193865
8020018795505801216,7123,56726,850,QSO,1.42021,13.16081
8725897042319398912,7750,58402,628,QSO,1.920807,11.91935
5837885675274524672,5185,55978,344,GALAXY,0.2684746,9.722135
1595571469629286400,1417,53141,623,GALAXY,0.1623539,16.41511
6431265448097241088,5712,56602,455,STAR,-0.0008211953,32.83504
7511134571930605568,6671,56388,932,QSO,2.242011,5.791271
610316672905013248,542,51993,287,GALAXY,0.1424612,19.60541
4489224706134923264,3987,55590,952,QSO,2.769886,5.711309
7747574104673507328,6881,56540,934,GALAXY,0.1920629,19.38984
1927625087272380416,1712,53531,307,STAR,-0.0001188491,19.96862
1229548438367004672,1092,52639,239,STAR,0.0002379841,45.09441
541731884917352448,481,51908,633,GALAXY,0.2199895,11.996
8344173515910699008,7411,56776,470,STAR,4.050665e-05,23.89785
4610721289199704064,4095,55497,586,GALAXY,0.075703,28.59252
1428807163232413696,1269,52937,146,GALAXY,0.1494423,7.816222
836715467425998848,743,52262,625,GALAXY,0.337738,5.131017
1806016069983299584,1604,53078,264,GALAXY,0.07562327,11.34931
5380915168351115264,4779,55656,871,QSO,2.377353,7.64518
5411076147227416576,4806,55688,4,GALAXY,0.3819183,7.562198
7244257810665723904,6434,56362,792,GALAXY,0.3349341,8.167754
799434875428956160,710,52203,167,QSO,0.7868846,5.774099
1645024477664274432,1461,53062,308,QSO,1.910219,8.438453
6139693371147704320,5453,56001,586,STAR,-0.0002520489,9.636474
2716835852696184832,2413,54169,143,STAR,0.000112479,17.99703
3160477254060894208,2807,54433,277,STAR,0.0002444291,20.82426
6713930364371621888,5963,56191,688,GALAXY,0.2661853,11.85419
5979663026382723072,5311,55956,31,STAR,0.0007309837,6.724179
443628234890831872,394,51913,86,GALAXY,0.1365183,23.32908
6409755971028277248,5693,56246,28,GALAXY,0.2355575,13.94899
982973060820789248,873,52674,227,GALAXY,0.1414154,17.47389
2060437862834268160,1830,54560,149,STAR,-9.664812e-05,15.75368
2752937774016391168,2445,54573,409,STAR,-0.0006041762,10.58533
2862108272565970944,2542,53919,257,STAR,-0.0001038787,61.56929
5589194832927283200,4964,55749,828,GALAXY,0.2955354,9.155903
847849121682319360,753,52233,169,GALAXY,0.06908096,12.66912
1490839412781639680,1324,53088,538,GALAXY,0.06398004,10.85929
2529899634520857600,2247,54169,9,STAR,-1.865334e-05,17.24075
935782565137115136,831,52294,581,GALAXY,0.20924,11.22556
5641888377764861952,5011,55739,14,QSO,2.632456,6.361156
2625692385731962880,2332,54149,341,STAR,0.0001281826,48.39557
3279890540589508608,2913,54526,524,STAR,2.389016e-05,46.109
9224732805522806784,8193,57333,854,QSO,0.9946303,5.70236
2734857116945770496,2429,53799,168,GALAXY,0.1709034,16.98075
3593902820228702208,3192,54829,110,STAR,0.0002432552,60.83733
2078585845513742336,1846,54173,635,GALAXY,0.06543255,21.64201
7474985928093882368,6639,56385,496,QSO,0.5609159,5.482593
1543778969034188800,1371,52821,619,STAR,-0.0002535848,39.21939
4834694006851262464,4294,55500,290,GALAXY,0.2787842,7.857468
5448336397521147904,4839,55703,388,GALAXY,0.3531997,7.870217
2703434723371280384,2401,53768,542,STAR,0.0002488997,8.549937
3121005063112255488,2772,54529,38,QSO,0.4077214,25.99616
3310261525347854336,2940,54508,421,STAR,0.0002998276,38.74037
1055110644883286016,937,52707,518,GALAXY,0.09410717,16.02222
923352313723119616,820,52438,416,STAR,-0.0001357626,8.228188
7521094498547685376,6680,56420,302,GALAXY,0.3515131,7.323222
2666302291388164096,2368,53758,623,GALAXY,0.07741979,21.4589
7660652761135208448,6804,56447,108,QSO,2.011446,6.415366
6715079902218180608,5964,56098,774,GALAXY,0.4074166,7.061797
2981392649291851776,2648,54485,35,STAR,-9.37389e-05,31.55784
953766454413518848,847,52426,470,QSO,0.2224987,9.898479
7527904048416315392,6686,56389,499,QSO,2.735228,7.625726
1454763880612915200,1292,52736,368,GALAXY,0.2433871,6.716296
388514661051426816,345,51690,288,GALAXY,0.1072245,14.17293
2443317212069521408,2170,53875,416,QSO,2.11042,12.19296
4731066409400162304,4202,55445,127,GALAXY,0.4362326,5.27703
808506396164253696,718,52206,401,GALAXY,0.08264641,26.53283
3384601432727513088,3006,54632,532,STAR,-0.0001874889,49.97167
4552240466972923904,4043,55630,826,STAR,0.0001491248,15.19297
8168549620114544640,7255,56597,530,STAR,-8.912237e-06,25.47645
1487433395200878592,1321,52764,435,GALAXY,0.1536524,8.321809
3589460243530227712,3188,54831,332,STAR,0.0003492262,50.45531
5395370727112464384,4792,55925,212,GALAXY,0.3722578,5.873199
2353140759005259776,2090,53463,36,STAR,-3.79119e-05,15.10727
10824510412609050624,9614,57835,395,STAR,0.0004720603,45.52819
2139245062100379648,1900,53262,128,STAR,-0.000130528,17.66059
6416704329844283392,5699,55953,730,STAR,9.338198e-05,15.35396
849047314461911040,754,52232,432,STAR,8.037176e-05,12.74437
2348704228546996224,2086,53401,280,GALAXY,0.3506233,5.588514
3589401419658141696,3188,54831,118,STAR,0.0003848483,13.21465
